ADUANA SANTAMARIA,050473,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:29:31,EXPORTACION,005-2013-003552,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310115059834,CHICAGO MINIATURE LIGHTING (COSTA RICA) SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,8587.75,USD,8587.75,284.000,270.000,Aereo,J,310100975830,ADUANA SANTAMARIA,CHICAGO MINIATURE LIGHTING (COSTA RICA) SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER JONATHAN SIBAJA RIVERA CED. 206180279 PLACAS 158891 MARCHAMO 1309768,0001,8539290000,LUCES INDICADORAS MINIATURA,ESTADOS UNIDOS,33,BULTOS/PACKAGE,SM,1849.61,47.807,45.335,HP1910DAE,,2534061272,13000248,1,04/01/2013
ADUANA SANTAMARIA,050473,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:29:31,EXPORTACION,005-2013-003552,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310115059834,CHICAGO MINIATURE LIGHTING (COSTA RICA) SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,8587.75,USD,8587.75,284.000,270.000,Aereo,J,310100975830,ADUANA SANTAMARIA,CHICAGO MINIATURE LIGHTING (COSTA RICA) SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER JONATHAN SIBAJA RIVERA CED. 206180279 PLACAS 158891 MARCHAMO 1309768,0002,8539290000,LUCES INDICADORAS MINIATURA,ESTADOS UNIDOS,0,BULTOS/PACKAGE,SM,2638.29,68.193,64.665,HP1910DAE,,2534061272,13000248,1,04/01/2013
ADUANA SANTAMARIA,050473,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:29:31,EXPORTACION,005-2013-003552,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310115059834,CHICAGO MINIATURE LIGHTING (COSTA RICA) SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,8587.75,USD,8587.75,284.000,270.000,Aereo,J,310100975830,ADUANA SANTAMARIA,CHICAGO MINIATURE LIGHTING (COSTA RICA) SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER JONATHAN SIBAJA RIVERA CED. 206180279 PLACAS 158891 MARCHAMO 1309768,0003,8539290000,LUCES INDICADORAS MINIATURA,ESTADOS UNIDOS,14,BULTOS/PACKAGE,SM,4099.85,168.000,160.000,HP1910DAE,,2534061283,13000248,1,04/01/2013
ADUANA SANTAMARIA,245941,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:30:21,EXPORTACION,005-2013-003554,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310118687425,COMPONENTES INTEL DE COSTA RICA SOCIEDAD ANONIMA,,F,108520415,LOBO ZAMORA ARNOLDO ALEXANDER,400580.00,USD,400580.00,638.630,638.630,Aereo,J,310115530317,ADUANA SANTAMARIA,COMPONENTES INTEL COSTA RICA S.A.,ADUANA SANTAMARIA,U P S DE SAN JOSE S A,0.00,0,498.350000,TRANSPORTISTA UPS. IDENTIFICACION NUM: 310115530317 MARCHAMO: 1295385 J.bdo,0001,8542313000,MICROPROCESADORES HIBRIDOS UPSB0166860,HONG KONG,14,BULTOS/PACKAGE,,53000.00,85.590,85.590,N453UP,,1ZW2E2360450460795,13000213,1,04/01/2013
ADUANA SANTAMARIA,245941,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:30:21,EXPORTACION,005-2013-003554,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310118687425,COMPONENTES INTEL DE COSTA RICA SOCIEDAD ANONIMA,,F,108520415,LOBO ZAMORA ARNOLDO ALEXANDER,400580.00,USD,400580.00,638.630,638.630,Aereo,J,310115530317,ADUANA SANTAMARIA,COMPONENTES INTEL COSTA RICA S.A.,ADUANA SANTAMARIA,U P S DE SAN JOSE S A,0.00,0,498.350000,TRANSPORTISTA UPS. IDENTIFICACION NUM: 310115530317 MARCHAMO: 1295385 J.bdo,0002,8542313000,MICROPROCESADORES HIBRIDOS UPSB0166878,HONG KONG,4,BULTOS/PACKAGE,,10500.00,27.760,27.760,N453UP,,1ZW2E2360451476731,13000213,1,04/01/2013
ADUANA SANTAMARIA,245941,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:30:21,EXPORTACION,005-2013-003554,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310118687425,COMPONENTES INTEL DE COSTA RICA SOCIEDAD ANONIMA,,F,108520415,LOBO ZAMORA ARNOLDO ALEXANDER,400580.00,USD,400580.00,638.630,638.630,Aereo,J,310115530317,ADUANA SANTAMARIA,COMPONENTES INTEL COSTA RICA S.A.,ADUANA SANTAMARIA,U P S DE SAN JOSE S A,0.00,0,498.350000,TRANSPORTISTA UPS. IDENTIFICACION NUM: 310115530317 MARCHAMO: 1295385 J.bdo,0003,8542313000,MICROPROCESADORES HIBRIDOS UPSB0166858,HONG KONG,24,BULTOS/PACKAGE,,159000.00,244.760,244.760,N452UP,,1ZW2E2360449901838,13000528,1,09/01/2013
ADUANA SANTAMARIA,245941,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:30:21,EXPORTACION,005-2013-003554,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310118687425,COMPONENTES INTEL DE COSTA RICA SOCIEDAD ANONIMA,,F,108520415,LOBO ZAMORA ARNOLDO ALEXANDER,400580.00,USD,400580.00,638.630,638.630,Aereo,J,310115530317,ADUANA SANTAMARIA,COMPONENTES INTEL COSTA RICA S.A.,ADUANA SANTAMARIA,U P S DE SAN JOSE S A,0.00,0,498.350000,TRANSPORTISTA UPS. IDENTIFICACION NUM: 310115530317 MARCHAMO: 1295385 J.bdo,0004,8542313000,MICROPROCESADORES HIBRIDOS UPSB0166859,HONG KONG,15,BULTOS/PACKAGE,,31800.00,55.040,55.040,N453UP,,1ZW2E2360451925273,13000213,1,04/01/2013
ADUANA SANTAMARIA,245941,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:30:21,EXPORTACION,005-2013-003554,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310118687425,COMPONENTES INTEL DE COSTA RICA SOCIEDAD ANONIMA,,F,108520415,LOBO ZAMORA ARNOLDO ALEXANDER,400580.00,USD,400580.00,638.630,638.630,Aereo,J,310115530317,ADUANA SANTAMARIA,COMPONENTES INTEL COSTA RICA S.A.,ADUANA SANTAMARIA,U P S DE SAN JOSE S A,0.00,0,498.350000,TRANSPORTISTA UPS. IDENTIFICACION NUM: 310115530317 MARCHAMO: 1295385 J.bdo,0005,8542313000,MICROPROCESADORES HIBRIDOS UPSB0166789,HONG KONG,7,BULTOS/PACKAGE,,40280.00,62.570,62.570,N453UP,,1ZW2E2360449909429,13000213,1,04/01/2013
ADUANA SANTAMARIA,245941,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:30:21,EXPORTACION,005-2013-003554,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310118687425,COMPONENTES INTEL DE COSTA RICA SOCIEDAD ANONIMA,,F,108520415,LOBO ZAMORA ARNOLDO ALEXANDER,400580.00,USD,400580.00,638.630,638.630,Aereo,J,310115530317,ADUANA SANTAMARIA,COMPONENTES INTEL COSTA RICA S.A.,ADUANA SANTAMARIA,U P S DE SAN JOSE S A,0.00,0,498.350000,TRANSPORTISTA UPS. IDENTIFICACION NUM: 310115530317 MARCHAMO: 1295385 J.bdo,0006,8542313000,MICROPROCESADORES HIBRIDOS UPSB0166856,HONG KONG,16,BULTOS/PACKAGE,,106000.00,162.910,162.910,N453UP,,1ZW2E2360450884499,13000213,1,04/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0001,8518290090,PARLANTE P/ CELULAR,EL SALVADOR,1,BULTOS/PACKAGE,SM,3.44,0.057,0.043,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0002,8518290090,PARLANTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,5.36,0.089,0.067,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0003,8517700000,PARTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,33.85,0.563,0.423,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0004,8518290090,PARLANTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,0.92,0.015,0.011,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0005,8517700000,PARTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,20.31,0.338,0.254,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0006,8517700000,PARTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,2.24,0.037,0.028,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0007,8517700000,PARTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,0.36,0.006,0.004,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0008,8518290090,PARLANTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,1.00,0.017,0.012,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0009,8525802099,CAMARA P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,9.10,0.151,0.114,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0010,8517700000,PARTE P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,3.46,0.058,0.043,HP1810DAE,,2534084206,13000259,1,05/01/2013
ADUANA SANTAMARIA,050474,EXPORTACION,40,EXPO MERC. DE ZF,2013-01-04,12:31:25,EXPORTACION,005-2013-003556,"DAD, Desaduanamiento en Aduana Distinta",VERDE,Autorizacion de Levante,J,310117961307,VENTAS F R UNO SOCIEDAD ANONIMA,,J,310101139108,DHL CUSTOMS (COSTA RICA) SOCIEDAD ANONIMA,240.32,USD,240.32,4.000,3.000,Aereo,J,310100975830,ADUANA SANTAMARIA,VENTAS FR UNO SOCIEDAD ANONIMA,ADUANA SANTAMARIA,TERMINALES SANTAMARIA S A,0.00,0,498.350000,CHOFER DIEGO CASTRO MARIN CED. 401790154 PLACAS 238171 MARCHAMO 1309811**GUIA 2534084206**,0011,8518300010,MANOS LIBRES P/ CELULAR,EL SALVADOR,0,BULTOS/PACKAGE,SM,1.34,0.022,0.017,HP1810DAE,,2534084206,13000259,1,05/01/2013
